vehicle_identifier, vehicle_identification_number, gps_lat, gps_lng, battery_charge, vehicle_status, created_on
4780-LMH,UCYS01S0ZMB000392,41.42629,2.178494,89,TRAVELLING,2021-03-11 13:30:11.688318+00
4780-LMH,UCYS01S0ZMB000392,41.426289,2.178493,89,TRAVELLING,2021-03-11 13:30:12.157399+00
4780-LMH,UCYS01S0ZMB000392,41.426287,2.178491,89,TRAVELLING,2021-03-11 13:30:14.723432+00
4780-LMH,UCYS01S0ZMB000392,41.426288,2.178491,89,TRAVELLING,2021-03-11 13:30:14.726967+00
4780-LMH,UCYS01S0ZMB000392,41.426287,2.178492,89,TRAVELLING,2021-03-11 13:30:14.728822+00
4780-LMH,UCYS01S0ZMB000392,41.426282,2.178501,89,TRAVELLING,2021-03-11 13:30:29.451108+00
4780-LMH,UCYS01S0ZMB000392,41.426283,2.1785,89,TRAVELLING,2021-03-11 13:30:31.784052+00
4780-LMH,UCYS01S0ZMB000392,41.426265,2.178495,89,TRAVELLING,2021-03-11 13:30:37.820513+00
4780-LMH,UCYS01S0ZMB000392,41.426285,2.178492,89,TRAVELLING,2021-03-11 13:30:39.993849+00
4780-LMH,UCYS01S0ZMB000392,41.426287,2.178491,89,TRAVELLING,2021-03-11 13:30:42.455906+00
4780-LMH,UCYS01S0ZMB000392,41.426317,2.178538,89,TRAVELLING,2021-03-11 13:30:44.780801+00
4780-LMH,UCYS01S0ZMB000392,41.426409,2.178893,89,TRAVELLING,2021-03-11 13:30:57.500112+00
4780-LMH,UCYS01S0ZMB000392,41.426151,2.179181,89,TRAVELLING,2021-03-11 13:31:09.464789+00
4780-LMH,UCYS01S0ZMB000392,41.426164,2.179272,89,TRAVELLING,2021-03-11 13:31:19.68211+00
4780-LMH,UCYS01S0ZMB000392,41.425716,2.179897,89,TRAVELLING,2021-03-11 13:31:34.482824+00
4780-LMH,UCYS01S0ZMB000392,41.424637,2.181328,89,TRAVELLING,2021-03-11 13:31:48.975782+00
4780-LMH,UCYS01S0ZMB000392,41.424379,2.181682,88,TRAVELLING,2021-03-11 13:31:56.204018+00
4780-LMH,UCYS01S0ZMB000392,41.424325,2.181817,88,TRAVELLING,2021-03-11 13:32:11.118922+00
4780-LMH,UCYS01S0ZMB000392,41.424318,2.181873,88,TRAVELLING,2021-03-11 13:32:25.993111+00
4780-LMH,UCYS01S0ZMB000392,41.424316,2.181887,88,TRAVELLING,2021-03-11 13:32:31.945168+00
4780-LMH,UCYS01S0ZMB000392,41.423672,2.182687,88,TRAVELLING,2021-03-11 13:32:47.532058+00
4780-LMH,UCYS01S0ZMB000392,41.42295,2.183581,88,TRAVELLING,2021-03-11 13:33:00.636195+00
4780-LMH,UCYS01S0ZMB000392,41.422905,2.183673,88,TRAVELLING,2021-03-11 13:33:12.148156+00
4780-LMH,UCYS01S0ZMB000392,41.422508,2.183918,88,TRAVELLING,2021-03-11 13:33:24.448415+00
4780-LMH,UCYS01S0ZMB000392,41.421832,2.183875,88,TRAVELLING,2021-03-11 13:33:38.849208+00
4780-LMH,UCYS01S0ZMB000392,41.420474,2.183819,88,TRAVELLING,2021-03-11 13:33:53.750719+00
4780-LMH,UCYS01S0ZMB000392,41.419226,2.18383,88,TRAVELLING,2021-03-11 13:34:08.857403+00
4780-LMH,UCYS01S0ZMB000392,41.41891,2.183787,88,TRAVELLING,2021-03-11 13:34:12.168048+00
4780-LMH,UCYS01S0ZMB000392,41.417938,2.183197,88,TRAVELLING,2021-03-11 13:34:26.851773+00
4780-LMH,UCYS01S0ZMB000392,41.417855,2.18311,88,TRAVELLING,2021-03-11 13:34:28.149786+00
4780-LMH,UCYS01S0ZMB000392,41.417533,2.18277,87,TRAVELLING,2021-03-11 13:34:30.537856+00
4780-LMH,UCYS01S0ZMB000392,41.416537,2.181479,87,TRAVELLING,2021-03-11 13:34:44.004126+00
4780-LMH,UCYS01S0ZMB000392,41.416492,2.181428,87,TRAVELLING,2021-03-11 13:34:58.737174+00
4780-LMH,UCYS01S0ZMB000392,41.416458,2.181393,87,TRAVELLING,2021-03-11 13:35:13.702629+00
4780-LMH,UCYS01S0ZMB000392,41.416452,2.181385,87,TRAVELLING,2021-03-11 13:35:19.827238+00
4780-LMH,UCYS01S0ZMB000392,41.416446,2.181371,87,TRAVELLING,2021-03-11 13:35:27.387614+00
4780-LMH,UCYS01S0ZMB000392,41.416441,2.181362,87,TRAVELLING,2021-03-11 13:35:33.916192+00
4780-LMH,UCYS01S0ZMB000392,41.416441,2.181362,87,TRAVELLING,2021-03-11 13:35:33.917787+00
4780-LMH,UCYS01S0ZMB000392,41.416442,2.181362,87,TRAVELLING,2021-03-11 13:35:34.05246+00
4780-LMH,UCYS01S0ZMB000392,41.415763,2.18049,87,TRAVELLING,2021-03-11 13:35:48.115431+00
4780-LMH,UCYS01S0ZMB000392,41.414534,2.179159,87,TRAVELLING,2021-03-11 13:36:02.835366+00
4780-LMH,UCYS01S0ZMB000392,41.413218,2.177145,87,TRAVELLING,2021-03-11 13:36:18.68798+00
4780-LMH,UCYS01S0ZMB000392,41.412052,2.175582,86,TRAVELLING,2021-03-11 13:36:32.768935+00
4780-LMH,UCYS01S0ZMB000392,41.411314,2.17456,86,TRAVELLING,2021-03-11 13:36:47.615708+00
4780-LMH,UCYS01S0ZMB000392,41.410452,2.173365,86,TRAVELLING,2021-03-11 13:37:03.001899+00
4780-LMH,UCYS01S0ZMB000392,41.409367,2.171796,86,TRAVELLING,2021-03-11 13:37:17.774875+00
4780-LMH,UCYS01S0ZMB000392,41.409076,2.171455,86,TRAVELLING,2021-03-11 13:37:21.322991+00
4780-LMH,UCYS01S0ZMB000392,41.408303,2.170451,86,TRAVELLING,2021-03-11 13:37:35.167505+00
4780-LMH,UCYS01S0ZMB000392,41.408039,2.170139,86,TRAVELLING,2021-03-11 13:37:39.263944+00
4780-LMH,UCYS01S0ZMB000392,41.407041,2.169152,86,TRAVELLING,2021-03-11 13:37:54.435395+00
4780-LMH,UCYS01S0ZMB000392,41.40619,2.16798,86,TRAVELLING,2021-03-11 13:38:08.877139+00
4780-LMH,UCYS01S0ZMB000392,41.405133,2.166404,85,TRAVELLING,2021-03-11 13:38:23.818572+00
4780-LMH,UCYS01S0ZMB000392,41.404835,2.166061,85,TRAVELLING,2021-03-11 13:38:35.46072+00
4780-LMH,UCYS01S0ZMB000392,41.404807,2.165912,85,TRAVELLING,2021-03-11 13:38:49.791273+00
4780-LMH,UCYS01S0ZMB000392,41.404807,2.165814,85,TRAVELLING,2021-03-11 13:39:02.849818+00
4780-LMH,UCYS01S0ZMB000392,41.40481,2.165745,85,TRAVELLING,2021-03-11 13:39:14.002795+00
4780-LMH,UCYS01S0ZMB000392,41.40426,2.165249,85,TRAVELLING,2021-03-11 13:39:28.424962+00
4780-LMH,UCYS01S0ZMB000392,41.404102,2.165091,85,TRAVELLING,2021-03-11 13:39:30.11944+00
4780-LMH,UCYS01S0ZMB000392,41.403413,2.164256,85,TRAVELLING,2021-03-11 13:39:44.652029+00
4780-LMH,UCYS01S0ZMB000392,41.402894,2.164777,85,TRAVELLING,2021-03-11 13:39:59.7867+00
4780-LMH,UCYS01S0ZMB000392,41.40221,2.165612,85,TRAVELLING,2021-03-11 13:40:14.656596+00
4780-LMH,UCYS01S0ZMB000392,41.40183,2.165869,85,TRAVELLING,2021-03-11 13:40:22.924137+00
4780-LMH,UCYS01S0ZMB000392,41.4014,2.165594,85,TRAVELLING,2021-03-11 13:40:35.482085+00
4780-LMH,UCYS01S0ZMB000392,41.401382,2.165608,85,TRAVELLING,2021-03-11 13:40:37.49409+00
4780-LMH,UCYS01S0ZMB000392,41.400579,2.164687,85,TRAVELLING,2021-03-11 13:40:52.611852+00
4780-LMH,UCYS01S0ZMB000392,41.400445,2.164527,85,TRAVELLING,2021-03-11 13:40:59.845775+00
4780-LMH,UCYS01S0ZMB000392,41.400442,2.164524,85,TRAVELLING,2021-03-11 13:41:01.37679+00
4780-LMH,UCYS01S0ZMB000392,41.400419,2.164432,85,TRAVELLING,2021-03-11 13:41:14.715101+00
4780-LMH,UCYS01S0ZMB000392,41.400415,2.164416,85,TRAVELLING,2021-03-11 13:41:17.330407+00
4780-LMH,UCYS01S0ZMB000392,41.399612,2.163529,85,TRAVELLING,2021-03-11 13:41:32.06724+00
4780-LMH,UCYS01S0ZMB000392,41.398747,2.162407,85,TRAVELLING,2021-03-11 13:41:47.008516+00
4780-LMH,UCYS01S0ZMB000392,41.397819,2.161353,85,TRAVELLING,2021-03-11 13:42:01.804835+00
4780-LMH,UCYS01S0ZMB000392,41.397519,2.161206,84,TRAVELLING,2021-03-11 13:42:10.390118+00
4780-LMH,UCYS01S0ZMB000392,41.397254,2.161163,84,TRAVELLING,2021-03-11 13:42:18.751378+00
4780-LMH,UCYS01S0ZMB000392,41.397193,2.161084,84,TRAVELLING,2021-03-11 13:42:33.639605+00
4780-LMH,UCYS01S0ZMB000392,41.397142,2.161073,84,TRAVELLING,2021-03-11 13:42:48.583291+00
4780-LMH,UCYS01S0ZMB000392,41.397123,2.16105,84,TRAVELLING,2021-03-11 13:43:03.899639+00
4780-LMH,UCYS01S0ZMB000392,41.397083,2.161059,84,TRAVELLING,2021-03-11 13:43:18.620401+00
4780-LMH,UCYS01S0ZMB000392,41.397061,2.16104,84,TRAVELLING,2021-03-11 13:43:33.602195+00
4780-LMH,UCYS01S0ZMB000392,41.39706,2.161038,84,TRAVELLING,2021-03-11 13:43:36.76294+00
4780-LMH,UCYS01S0ZMB000392,41.396976,2.160964,84,TRAVELLING,2021-03-11 13:43:42.772561+00
4780-LMH,UCYS01S0ZMB000392,41.39674,2.160241,84,TRAVELLING,2021-03-11 13:43:57.620922+00
4780-LMH,UCYS01S0ZMB000392,41.396709,2.160255,84,TRAVELLING,2021-03-11 13:44:11.64193+00
4780-LMH,UCYS01S0ZMB000392,41.396674,2.160276,84,TRAVELLING,2021-03-11 13:44:22.954978+00
4780-LMH,UCYS01S0ZMB000392,41.39662,2.159971,84,TRAVELLING,2021-03-11 13:44:31.002735+00
4780-LMH,UCYS01S0ZMB000392,41.396111,2.157985,84,TRAVELLING,2021-03-11 13:44:44.810329+00
4780-LMH,UCYS01S0ZMB000392,41.395632,2.156273,84,TRAVELLING,2021-03-11 13:44:59.564601+00
4780-LMH,UCYS01S0ZMB000392,41.395621,2.156247,84,TRAVELLING,2021-03-11 13:45:02.261829+00
4780-LMH,UCYS01S0ZMB000392,41.395572,2.156265,84,TRAVELLING,2021-03-11 13:45:17.191645+00
4780-LMH,UCYS01S0ZMB000392,41.395561,2.15624,84,TRAVELLING,2021-03-11 13:45:31.539356+00
4780-LMH,UCYS01S0ZMB000392,41.395559,2.156234,84,TRAVELLING,2021-03-11 13:45:39.909562+00
4780-LMH,UCYS01S0ZMB000392,41.395202,2.154973,84,TRAVELLING,2021-03-11 13:45:54.764158+00
4780-LMH,UCYS01S0ZMB000392,41.394736,2.15298,83,TRAVELLING,2021-03-11 13:46:09.71335+00
4780-LMH,UCYS01S0ZMB000392,41.394145,2.150655,83,TRAVELLING,2021-03-11 13:46:24.69957+00
4780-LMH,UCYS01S0ZMB000392,41.394045,2.150191,83,TRAVELLING,2021-03-11 13:46:32.986369+00
4780-LMH,UCYS01S0ZMB000392,41.39407,2.150079,83,TRAVELLING,2021-03-11 13:46:47.535204+00
4780-LMH,UCYS01S0ZMB000392,41.39409,2.150027,83,TRAVELLING,2021-03-11 13:47:02.549029+00
4780-LMH,UCYS01S0ZMB000392,41.394121,2.150005,83,TRAVELLING,2021-03-11 13:47:17.715119+00
4780-LMH,UCYS01S0ZMB000392,41.393855,2.14889,83,TRAVELLING,2021-03-11 13:47:32.540942+00
4780-LMH,UCYS01S0ZMB000392,41.393257,2.146647,83,TRAVELLING,2021-03-11 13:47:47.702956+00
4780-LMH,UCYS01S0ZMB000392,41.392953,2.145004,83,TRAVELLING,2021-03-11 13:48:02.610369+00
4780-LMH,UCYS01S0ZMB000392,41.392984,2.144373,83,TRAVELLING,2021-03-11 13:48:08.591496+00
4780-LMH,UCYS01S0ZMB000392,41.392292,2.143118,83,TRAVELLING,2021-03-11 13:48:23.589676+00
4780-LMH,UCYS01S0ZMB000392,41.391799,2.141099,82,TRAVELLING,2021-03-11 13:48:38.64197+00
4780-LMH,UCYS01S0ZMB000392,41.391627,2.140358,82,TRAVELLING,2021-03-11 13:48:49.24195+00
4780-LMH,UCYS01S0ZMB000392,41.391628,2.140312,82,TRAVELLING,2021-03-11 13:48:56.331603+00
4780-LMH,UCYS01S0ZMB000392,41.391628,2.140303,82,TRAVELLING,2021-03-11 13:48:57.640269+00
4780-LMH,UCYS01S0ZMB000392,41.391384,2.139303,82,TRAVELLING,2021-03-11 13:49:10.578842+00
4780-LMH,UCYS01S0ZMB000392,41.391076,2.138036,82,TRAVELLING,2021-03-11 13:49:25.979945+00
4780-LMH,UCYS01S0ZMB000392,41.390638,2.136334,82,TRAVELLING,2021-03-11 13:49:45.062672+00
4780-LMH,UCYS01S0ZMB000392,41.390155,2.134417,82,TRAVELLING,2021-03-11 13:49:56.038951+00
4780-LMH,UCYS01S0ZMB000392,41.389888,2.133519,82,TRAVELLING,2021-03-11 13:50:09.529518+00
4780-LMH,UCYS01S0ZMB000392,41.38987,2.133482,82,TRAVELLING,2021-03-11 13:50:17.722569+00
4780-LMH,UCYS01S0ZMB000392,41.389868,2.133479,82,TRAVELLING,2021-03-11 13:50:20.43031+00
4780-LMH,UCYS01S0ZMB000392,41.389866,2.133473,82,TRAVELLING,2021-03-11 13:50:21.926496+00
4780-LMH,UCYS01S0ZMB000392,41.389861,2.133462,82,TRAVELLING,2021-03-11 13:50:29.267712+00
4780-LMH,UCYS01S0ZMB000392,41.389701,2.132745,82,TRAVELLING,2021-03-11 13:50:43.902279+00
4780-LMH,UCYS01S0ZMB000392,41.38936,2.131264,82,TRAVELLING,2021-03-11 13:50:58.610504+00
4780-LMH,UCYS01S0ZMB000392,41.389006,2.129856,82,TRAVELLING,2021-03-11 13:51:14.042972+00
4780-LMH,UCYS01S0ZMB000392,41.388832,2.129118,82,TRAVELLING,2021-03-11 13:51:28.59186+00
4780-LMH,UCYS01S0ZMB000392,41.388675,2.128266,81,TRAVELLING,2021-03-11 13:51:42.704548+00
4780-LMH,UCYS01S0ZMB000392,41.388688,2.128183,81,TRAVELLING,2021-03-11 13:51:57.50761+00
4780-LMH,UCYS01S0ZMB000392,41.388702,2.128149,81,TRAVELLING,2021-03-11 13:52:04.333757+00
4780-LMH,UCYS01S0ZMB000392,41.388755,2.128089,81,TRAVELLING,2021-03-11 13:52:07.658374+00
4780-LMH,UCYS01S0ZMB000392,41.389265,2.127954,81,TRAVELLING,2021-03-11 13:52:16.709287+00
4780-LMH,UCYS01S0ZMB000392,41.389609,2.128104,81,TRAVELLING,2021-03-11 13:52:27.661437+00
4780-LMH,UCYS01S0ZMB000392,41.389613,2.128104,81,TRAVELLING,2021-03-11 13:52:28.921438+00
4780-LMH,UCYS01S0ZMB000392,41.389616,2.128099,81,TRAVELLING,2021-03-11 13:52:32.187855+00
4780-LMH,UCYS01S0ZMB000392,41.389618,2.128099,81,TRAVELLING,2021-03-11 13:52:33.378277+00
4780-LMH,UCYS01S0ZMB000392,41.389617,2.128061,81,TRAVELLING,2021-03-11 13:52:47.53781+00
4780-LMH,UCYS01S0ZMB000392,41.389624,2.128038,81,TRAVELLING,2021-03-11 13:53:02.930371+00
4780-LMH,UCYS01S0ZMB000392,41.389629,2.12801,81,TRAVELLING,2021-03-11 13:53:17.590947+00
4780-LMH,UCYS01S0ZMB000392,41.389641,2.127983,81,TRAVELLING,2021-03-11 13:53:32.495773+00
4780-LMH,UCYS01S0ZMB000392,41.38965,2.127966,81,TRAVELLING,2021-03-11 13:53:47.588135+00
4780-LMH,UCYS01S0ZMB000392,41.389664,2.127889,81,TRAVELLING,2021-03-11 13:54:02.491301+00
4780-LMH,UCYS01S0ZMB000392,41.389672,2.127819,81,TRAVELLING,2021-03-11 13:54:17.524579+00
4780-LMH,UCYS01S0ZMB000392,41.389682,2.127819,81,TRAVELLING,2021-03-11 13:54:32.630677+00
4780-LMH,UCYS01S0ZMB000392,41.389676,2.127817,81,TRAVELLING,2021-03-11 13:54:42.148539+00
4780-LMH,UCYS01S0ZMB000392,41.389677,2.127826,81,TRAVELLING,2021-03-11 13:54:50.250097+00
4780-LMH,UCYS01S0ZMB000392,41.390064,2.128057,81,TRAVELLING,2021-03-11 13:54:59.536913+00
4780-LMH,UCYS01S0ZMB000392,41.391085,2.128626,81,TRAVELLING,2021-03-11 13:55:14.629135+00
4780-LMH,UCYS01S0ZMB000392,41.391673,2.129073,81,TRAVELLING,2021-03-11 13:55:29.597453+00
4780-LMH,UCYS01S0ZMB000392,41.392043,2.12947,81,TRAVELLING,2021-03-11 13:55:38.547778+00
4780-LMH,UCYS01S0ZMB000392,41.392041,2.129953,81,TRAVELLING,2021-03-11 13:55:45.398481+00
4780-LMH,UCYS01S0ZMB000392,41.390724,2.131111,81,TRAVELLING,2021-03-11 13:56:00.457163+00
4780-LMH,UCYS01S0ZMB000392,41.389754,2.132101,81,TRAVELLING,2021-03-11 13:56:15.473119+00
4780-LMH,UCYS01S0ZMB000392,41.388554,2.133355,81,TRAVELLING,2021-03-11 13:56:32.137212+00
4780-LMH,UCYS01S0ZMB000392,41.387909,2.134067,81,TRAVELLING,2021-03-11 13:56:44.618787+00
4780-LMH,UCYS01S0ZMB000392,41.387878,2.134144,81,TRAVELLING,2021-03-11 13:56:59.770002+00
4780-LMH,UCYS01S0ZMB000392,41.38788,2.134158,81,TRAVELLING,2021-03-11 13:57:02.464057+00
4780-LMH,UCYS01S0ZMB000392,41.3878,2.134458,81,TRAVELLING,2021-03-11 13:57:09.503572+00
4780-LMH,UCYS01S0ZMB000392,41.38828,2.135212,80,TRAVELLING,2021-03-11 13:57:24.445273+00
4780-LMH,UCYS01S0ZMB000392,41.38826,2.135279,80,TRAVELLING,2021-03-11 13:57:34.146614+00
4780-LMH,UCYS01S0ZMB000392,41.388459,2.135461,80,TRAVELLING,2021-03-11 13:57:46.455894+00
4780-LMH,UCYS01S0ZMB000392,41.389116,2.134867,80,TRAVELLING,2021-03-11 13:58:01.520722+00
4780-LMH,UCYS01S0ZMB000392,41.38925,2.134616,80,TRAVELLING,2021-03-11 13:58:16.373922+00
4780-LMH,UCYS01S0ZMB000392,41.389252,2.134409,80,TRAVELLING,2021-03-11 13:58:21.443149+00
4780-LMH,UCYS01S0ZMB000392,41.388721,2.135411,80,TRAVELLING,2021-03-11 14:09:36.772771+00
4780-LMH,UCYS01S0ZMB000392,41.388722,2.135456,80,TRAVELLING,2021-03-11 14:09:38.216568+00
4780-LMH,UCYS01S0ZMB000392,41.388597,2.135493,80,TRAVELLING,2021-03-11 14:09:41.531254+00
4780-LMH,UCYS01S0ZMB000392,41.388087,2.135884,80,TRAVELLING,2021-03-11 14:09:56.467421+00
4780-LMH,UCYS01S0ZMB000392,41.387762,2.136198,80,TRAVELLING,2021-03-11 14:10:03.469196+00
4780-LMH,UCYS01S0ZMB000392,41.387745,2.136206,80,TRAVELLING,2021-03-11 14:10:10.182269+00
4780-LMH,UCYS01S0ZMB000392,41.387583,2.136218,80,TRAVELLING,2021-03-11 14:10:16.477184+00
4780-LMH,UCYS01S0ZMB000392,41.387039,2.135561,80,TRAVELLING,2021-03-11 14:10:31.112917+00
4780-LMH,UCYS01S0ZMB000392,41.387009,2.135473,80,TRAVELLING,2021-03-11 14:10:46.249825+00
4780-LMH,UCYS01S0ZMB000392,41.387005,2.13547,80,TRAVELLING,2021-03-11 14:10:47.787825+00
4780-LMH,UCYS01S0ZMB000392,41.38524,2.136892,80,TRAVELLING,2021-03-11 14:11:48.750263+00
4780-LMH,UCYS01S0ZMB000392,41.385223,2.136908,79,TRAVELLING,2021-03-11 14:11:59.616454+00
4780-LMH,UCYS01S0ZMB000392,41.385218,2.136914,79,TRAVELLING,2021-03-11 14:12:02.71006+00
4780-LMH,UCYS01S0ZMB000392,41.38519,2.136933,79,TRAVELLING,2021-03-11 14:12:03.905679+00
4780-LMH,UCYS01S0ZMB000392,41.383521,2.138737,79,TRAVELLING,2021-03-11 14:12:29.456559+00
4780-LMH,UCYS01S0ZMB000392,41.383519,2.138762,79,TRAVELLING,2021-03-11 14:12:37.130459+00
4780-LMH,UCYS01S0ZMB000392,41.382961,2.13945,79,TRAVELLING,2021-03-11 14:12:47.198678+00
4780-LMH,UCYS01S0ZMB000392,41.381712,2.140949,79,TRAVELLING,2021-03-11 14:13:01.290387+00
4780-LMH,UCYS01S0ZMB000392,41.38124,2.141492,79,TRAVELLING,2021-03-11 14:13:10.823686+00
4780-LMH,UCYS01S0ZMB000392,41.381163,2.141479,79,TRAVELLING,2021-03-11 14:13:25.585012+00
4780-LMH,UCYS01S0ZMB000392,41.381138,2.141467,79,TRAVELLING,2021-03-11 14:13:40.485709+00
4780-LMH,UCYS01S0ZMB000392,41.381153,2.141494,79,TRAVELLING,2021-03-11 14:13:55.349448+00
4780-LMH,UCYS01S0ZMB000392,41.381155,2.141497,79,TRAVELLING,2021-03-11 14:13:57.955969+00
4780-LMH,UCYS01S0ZMB000392,41.380668,2.142339,79,TRAVELLING,2021-03-11 14:14:10.477934+00
4780-LMH,UCYS01S0ZMB000392,41.379676,2.143757,79,TRAVELLING,2021-03-11 14:14:25.47169+00
4780-LMH,UCYS01S0ZMB000392,41.378394,2.145478,78,TRAVELLING,2021-03-11 14:14:42.076613+00
4780-LMH,UCYS01S0ZMB000392,41.377689,2.146489,78,TRAVELLING,2021-03-11 14:14:53.772683+00
4780-LMH,UCYS01S0ZMB000392,41.37762,2.146543,78,TRAVELLING,2021-03-11 14:15:54.391583+00
4780-LMH,UCYS01S0ZMB000392,41.377614,2.14656,78,TRAVELLING,2021-03-11 14:15:55.838529+00
4780-LMH,UCYS01S0ZMB000392,41.377615,2.146562,78,TRAVELLING,2021-03-11 14:15:56.87563+00
4780-LMH,UCYS01S0ZMB000392,41.377044,2.147339,78,TRAVELLING,2021-03-11 14:15:56.899813+00
4780-LMH,UCYS01S0ZMB000392,41.376976,2.147431,78,TRAVELLING,2021-03-11 14:15:57.567219+00
4780-LMH,UCYS01S0ZMB000392,41.375906,2.148732,78,TRAVELLING,2021-03-11 14:16:23.377927+00
4780-LMH,UCYS01S0ZMB000392,41.374708,2.149439,78,TRAVELLING,2021-03-11 14:17:59.027346+00
4780-LMH,UCYS01S0ZMB000392,41.374976,2.150035,78,TRAVELLING,2021-03-11 14:17:59.326237+00
4780-LMH,UCYS01S0ZMB000392,41.38429,2.172294,78,AVAILABLE,2021-03-11 14:57:20.173771+00
4780-LMH,UCYS01S0ZMB000392,41.384269,2.172225,74,AVAILABLE,2021-03-11 15:02:18.870253+00
4780-LMH,UCYS01S0ZMB000392,41.384283,2.172229,74,AVAILABLE,2021-03-11 15:02:20.381698+00
4780-LMH,UCYS01S0ZMB000392,41.384225,2.172364,74,AVAILABLE,2021-03-11 15:12:23.185857+00
